index,feature,feature name,importance
384,933,corr_caX_caZ(s),0.12186
385,691,derivative_4_skew_aZ_hand,0.12186
386,697,derivative_4_skew_aZ_chest,0.12186
387,142,crestfactor_gY_chest(t),0.12186
388,98,skew_aZ_hand(t),0.12186
389,158,sma_hg(t),0.120617
390,637,derivative_4_q20_aZ_chest,0.120617
391,243,derivative_1_kurtosis_gY_chest,0.120617
392,677,derivative_4_std_aX_hand,0.120368
393,876,std_aY_chest(s),0.120119
394,1041,bin_30_gX_chest(t),0.120119
395,319,derivative_2_median_aZ_hand,0.119871
396,346,derivative_2_q20_gZ_hand,0.119871
397,212,derivative_1_q80_gX_hand,0.119622
398,5,mean_gZ_hand(t),0.119125
399,277,derivative_1_mad_aZ_chest,0.118876
400,878,std_gX_chest(s),0.118627
401,529,derivative_3_kurtosis_aZ_chest,0.118627
402,710,derivative_4_mad_gX_chest,0.118627
403,1014,bin_0_gY_hand(t),0.118627
404,1004,bin_0_aZ_hand(t),0.118379
405,1034,bin_0_aZ_chest(t),0.11813
406,286,derivative_1_rms_gZ_hand,0.11813
407,439,derivative_2_crestfactor_aZ_hand,0.117881
408,189,derivative_1_q05_gY_hand,0.117881
409,482,derivative_3_q05_gX_chest,0.117632
410,904,mad_gZ_chest(s),0.117384
411,617,derivative_4_q05_aX_hand,0.117135
412,474,derivative_3_q05_aY_hand,0.117135
413,279,derivative_1_mad_gY_chest,0.116886
414,229,derivative_1_q95_aZ_chest,0.115892
415,540,derivative_3_std_aY_chest,0.115892
416,792,mean_aY_chest(s),0.115643
417,203,derivative_1_q20_aX_chest,0.115643
418,351,derivative_2_q20_gY_chest,0.115394
419,862,kurtosis_gZ_hand(s),0.114897
420,275,derivative_1_mad_aX_chest,0.114399
421,446,derivative_2_crestfactor_gX_chest,0.114151
422,1028,bin_90_aX_chest(t),0.113902
423,88,std_gY_hand(t),0.113653
424,864,kurtosis_aY_chest(s),0.113405
425,93,std_gX_chest(t),0.113405
426,919,crestfactor_aZ_hand(s),0.113405
427,480,derivative_3_q05_aY_chest,0.113156
428,719,derivative_4_rms_aX_chest,0.112907
429,1046,bin_30_gY_chest(t),0.112659
430,204,derivative_1_q20_aY_chest,0.112659
431,505,derivative_3_q80_aZ_chest,0.112659
432,886,skew_gZ_hand(s),0.11241
433,539,derivative_3_std_aX_chest,0.11241
434,84,std_aX_hand(t),0.11241
435,673,derivative_4_kurtosis_aZ_chest,0.111912
436,329,derivative_2_q05_aX_hand,0.111912
437,791,mean_aX_chest(s),0.111664
438,135,crestfactor_gX_hand(t),0.111415
439,116,mad_aZ_chest(t),0.111415
440,342,derivative_2_q20_aY_hand,0.111415
441,625,derivative_4_q05_aZ_chest,0.111166
442,267,derivative_1_skew_gY_chest,0.111166
443,92,std_aZ_chest(t),0.110918
444,237,derivative_1_kurtosis_gY_hand,0.110918
445,939,smv_hg(s),0.110918
446,786,mean_aY_hand(s),0.11042
447,848,q95_gX_hand(s),0.110172
448,506,derivative_3_q80_gX_chest,0.110172
449,756,chest_roll_q80,0.109674
450,225,derivative_1_q95_gY_hand,0.109426
451,199,derivative_1_q20_aZ_hand,0.109177
452,589,derivative_3_crestfactor_aZ_chest,0.108928
453,337,derivative_2_q05_aZ_chest,0.108679
454,100,skew_gY_hand(t),0.108679
455,252,derivative_1_std_aY_chest,0.108431
456,382,derivative_2_kurtosis_gZ_hand,0.107933
457,999,bin_0_aY_hand(t),0.107933
458,638,derivative_4_q20_gX_chest,0.107685
459,495,derivative_3_q20_gY_chest,0.107685
460,1033,bin_90_aY_chest(t),0.107436
461,205,derivative_1_q20_aZ_chest,0.107436
462,497,derivative_3_q80_aX_hand,0.107187
463,248,derivative_1_std_gX_hand,0.107187
464,303,derivative_1_crestfactor_gY_chest,0.106939
465,406,derivative_2_skew_gZ_hand,0.106939
466,73,kurtosis_aY_hand(t),0.106939
467,256,derivative_1_std_gZ_chest,0.106441
468,590,derivative_3_crestfactor_gX_chest,0.106441
469,918,crestfactor_aY_hand(s),0.106192
470,551,derivative_3_skew_aX_chest,0.106192
471,650,derivative_4_q80_gX_chest,0.105695
472,386,derivative_2_kurtosis_gX_chest,0.105198
473,77,kurtosis_gZ_hand(t),0.1047
474,546,derivative_3_skew_aY_hand,0.104452
475,83,kurtosis_gZ_chest(t),0.104203
476,318,derivative_2_median_aY_hand,0.103706
477,447,derivative_2_crestfactor_gY_chest,0.103457
478,348,derivative_2_q20_aY_chest,0.103457
479,236,derivative_1_kurtosis_gX_hand,0.103457
480,1042,bin_70_gX_chest(t),0.103208
481,976,spectral_centroid_aX_chest,0.102959
482,662,derivative_4_q95_gX_chest,0.102711
483,744,chest_roll_median,0.102462
484,891,skew_gY_chest(s),0.102213
485,445,derivative_2_crestfactor_aZ_chest,0.101965
486,510,derivative_3_q95_aY_hand,0.101716
487,115,mad_aY_chest(t),0.101467
488,232,derivative_1_q95_gZ_chest,0.101467
489,210,derivative_1_q80_aY_hand,0.101219
490,770,hand_roll_skew,0.100721
491,1050,bin_10_gZ_chest(t),0.100721
492,298,derivative_1_crestfactor_gZ_hand,0.100721
493,117,mad_gX_chest(t),0.100473
494,251,derivative_1_std_aX_chest,0.100224
495,555,derivative_3_skew_gY_chest,0.100224
496,961,spectral_entropy_gX_hand,0.100224
497,380,derivative_2_kurtosis_gX_hand,0.0994777
498,188,derivative_1_q05_gX_hand,0.0994777
499,182,derivative_1_median_gX_chest,0.0989804
500,653,derivative_4_q95_aX_hand,0.0989804
501,494,derivative_3_q20_gX_chest,0.0989804
502,410,derivative_2_skew_gX_chest,0.0987317
503,746,hand_roll_q05,0.0982343
504,1045,bin_10_gY_chest(t),0.0982343
505,258,derivative_1_skew_aY_hand,0.0979856
506,866,kurtosis_gX_chest(s),0.0974882
507,353,derivative_2_q80_aX_hand,0.0974882
508,228,derivative_1_q95_aY_chest,0.0974882
509,880,std_gZ_chest(s),0.0972395
510,160,sma_cg(t),0.0969908
511,102,skew_aX_chest(t),0.0969908
512,897,mad_gY_hand(s),0.0969908
513,970,spectral_centroid_aX_hand,0.0969908
514,526,derivative_3_kurtosis_gZ_hand,0.0967421
515,123,rms_gX_hand(t),0.0967421
516,734,derivative_4_crestfactor_gX_chest,0.0962447
517,412,derivative_2_skew_gZ_chest,0.0962447
518,294,derivative_1_crestfactor_aY_hand,0.095996
519,448,derivative_2_crestfactor_gZ_chest,0.0957473
520,227,derivative_1_q95_aX_chest,0.0957473
521,694,derivative_4_skew_gZ_hand,0.0952499
522,622,derivative_4_q05_gZ_hand,0.0952499
523,325,derivative_2_median_aZ_chest,0.0952499
524,701,derivative_4_mad_aX_hand,0.0950012
525,586,derivative_3_crestfactor_gZ_hand,0.0947526
526,855,q95_gY_chest(s),0.0942552
527,554,derivative_3_skew_gX_chest,0.0940065
528,567,derivative_3_mad_gY_chest,0.0935091
529,130,rms_gY_chest(t),0.0935091
530,129,rms_gX_chest(t),0.0935091
531,322,derivative_2_median_gZ_hand,0.0932604
532,517,derivative_3_q95_aZ_chest,0.0932604
533,86,std_aZ_hand(t),0.0932604
534,790,mean_gZ_hand(s),0.0930117
535,76,kurtosis_gY_hand(t),0.0930117
536,735,derivative_4_crestfactor_gY_chest,0.092763
537,297,derivative_1_crestfactor_gY_hand,0.092763
538,357,derivative_2_q80_gY_hand,0.092763
539,541,derivative_3_std_aZ_chest,0.092763
540,185,derivative_1_q05_aX_hand,0.0922656
541,405,derivative_2_skew_gY_hand,0.0920169
542,469,derivative_3_median_aZ_chest,0.0917682
543,90,std_aX_chest(t),0.0917682
544,519,derivative_3_q95_gY_chest,0.0915195
545,692,derivative_4_skew_gX_hand,0.0915195
546,354,derivative_2_q80_aY_hand,0.0915195
547,78,kurtosis_aX_chest(t),0.0912708
548,463,derivative_3_median_aZ_hand,0.0912708
549,106,skew_gY_chest(t),0.0910221
550,685,derivative_4_std_aZ_chest,0.0905247
551,209,derivative_1_q80_aX_hand,0.0905247
552,1009,bin_0_gX_hand(t),0.0905247
553,216,derivative_1_q80_aY_chest,0.0902761
554,136,crestfactor_gY_hand(t),0.0902761
555,588,derivative_3_crestfactor_aY_chest,0.0902761
556,269,derivative_1_mad_aX_hand,0.0902761
557,91,std_aY_chest(t),0.0902761
558,304,derivative_1_crestfactor_gZ_chest,0.0900274
559,437,derivative_2_crestfactor_aX_hand,0.0900274
560,907,rms_aZ_hand(s),0.0890326
561,928,crestfactor_gZ_chest(s),0.0890326
562,396,derivative_2_std_aY_chest,0.0887839
563,110,mad_aZ_hand(t),0.0887839
564,255,derivative_1_std_gY_chest,0.0887839
565,85,std_aY_hand(t),0.0887839
566,610,derivative_4_median_gZ_hand,0.0882865
567,178,derivative_1_median_gZ_hand,0.0882865
568,349,derivative_2_q20_aZ_chest,0.0880378
569,493,derivative_3_q20_aZ_chest,0.0877891
570,591,derivative_3_crestfactor_gY_chest,0.0877891
571,607,derivative_4_median_aZ_hand,0.0875404
572,732,derivative_4_crestfactor_aY_chest,0.0875404
573,631,derivative_4_q20_aZ_hand,0.0875404
574,511,derivative_3_q95_aZ_hand,0.0872917
575,509,derivative_3_q95_aX_hand,0.0872917
576,442,derivative_2_crestfactor_gZ_hand,0.0872917
577,195,derivative_1_q05_gY_chest,0.0872917
578,707,derivative_4_mad_aX_chest,0.087043
579,548,derivative_3_skew_gX_hand,0.087043
580,924,crestfactor_aY_chest(s),0.087043
581,545,derivative_3_skew_aX_hand,0.0867943
582,289,derivative_1_rms_aZ_chest,0.0865456
583,485,derivative_3_q20_aX_hand,0.0865456
584,504,derivative_3_q80_aY_chest,0.0865456
585,187,derivative_1_q05_aZ_hand,0.0860482
586,402,derivative_2_skew_aY_hand,0.0860482
587,1018,bin_90_gY_hand(t),0.0857996
588,873,std_gY_hand(s),0.0857996
589,917,crestfactor_aX_hand(s),0.0857996
