index,feature,feature name,importance
396,671,derivative_4_kurtosis_aX_chest,0.0
397,729,derivative_4_crestfactor_gY_hand,0.0
398,728,derivative_4_crestfactor_gX_hand,0.0
399,672,derivative_4_kurtosis_aY_chest,0.0
400,674,derivative_4_kurtosis_gX_chest,0.0
401,675,derivative_4_kurtosis_gY_chest,0.0
402,726,derivative_4_crestfactor_aY_hand,0.0
403,725,derivative_4_crestfactor_aX_hand,0.0
404,676,derivative_4_kurtosis_gZ_chest,0.0
405,677,derivative_4_std_aX_hand,0.0
406,678,derivative_4_std_aY_hand,0.0
407,679,derivative_4_std_aZ_hand,0.0
408,743,chest_pitch_median,0.0
409,697,derivative_4_skew_aZ_chest,0.0
410,854,q95_gX_chest(s),0.0
411,785,mean_aX_hand(s),0.0
412,944,sma_ca(s),0.0
413,945,sma_cg(s),0.0
414,946,spectral_energy_aX_hand,0.0
415,947,spectral_energy_aY_hand,0.0
416,948,spectral_energy_aZ_hand,0.0
417,949,spectral_energy_gX_hand,0.0
418,950,spectral_energy_gY_hand,0.0
419,951,spectral_energy_gZ_hand,0.0
420,952,spectral_energy_aX_chest,0.0
421,953,spectral_energy_aY_chest,0.0
422,943,sma_hg(s),0.0
423,954,spectral_energy_aZ_chest,0.0
424,956,spectral_energy_gY_chest,0.0
425,957,spectral_energy_gZ_chest,0.0
426,963,spectral_entropy_gZ_hand,0.0
427,967,spectral_entropy_gX_chest,0.0
428,968,spectral_entropy_gY_chest,0.0
429,969,spectral_entropy_gZ_chest,0.0
430,970,spectral_centroid_aX_hand,0.0
431,972,spectral_centroid_aZ_hand,0.0
432,974,spectral_centroid_gY_hand,0.0
433,975,spectral_centroid_gZ_hand,0.0
434,955,spectral_energy_gX_chest,0.0
435,942,sma_ha(s),0.0
436,941,smv_cg(s),0.0
437,940,smv_ca(s),0.0
438,913,rms_aZ_chest(s),0.0
439,914,rms_gX_chest(s),0.0
440,915,rms_gY_chest(s),0.0
441,916,rms_gZ_chest(s),0.0
442,917,crestfactor_aX_hand(s),0.0
443,918,crestfactor_aY_hand(s),0.0
444,919,crestfactor_aZ_hand(s),0.0
445,920,crestfactor_gX_hand(s),0.0
446,922,crestfactor_gZ_hand(s),0.0
447,923,crestfactor_aX_chest(s),0.0
448,924,crestfactor_aY_chest(s),0.0
449,925,crestfactor_aZ_chest(s),0.0
450,927,crestfactor_gY_chest(s),0.0
451,929,corr_haX_haY(s),0.0
452,930,corr_haX_haZ(s),0.0
453,931,corr_haY_haZ(s),0.0
454,933,corr_caX_caZ(s),0.0
455,934,corr_caY_caZ(s),0.0
456,935,corr_haX_caX(s),0.0
457,936,corr_haY_caY(s),0.0
458,937,corr_haZ_caZ(s),0.0
459,938,smv_ha(s),0.0
460,939,smv_hg(s),0.0
461,978,spectral_centroid_aZ_chest,0.0
462,912,rms_aY_chest(s),0.0
463,980,spectral_centroid_gY_chest,0.0
464,983,principal_frequency_aY_hand,0.0
465,1021,bin_30_gZ_hand(t),0.0
466,1022,bin_70_gZ_hand(t),0.0
467,1023,bin_90_gZ_hand(t),0.0
468,1024,bin_0_aX_chest(t),0.0
469,1028,bin_90_aX_chest(t),0.0
470,1029,bin_0_aY_chest(t),0.0
471,1033,bin_90_aY_chest(t),0.0
472,1034,bin_0_aZ_chest(t),0.0
473,1035,bin_10_aZ_chest(t),0.0
474,1036,bin_30_aZ_chest(t),0.0
475,1020,bin_10_gZ_hand(t),0.0
476,1038,bin_90_aZ_chest(t),0.0
477,1040,bin_10_gX_chest(t),0.0
478,1041,bin_30_gX_chest(t),0.0
479,1043,bin_90_gX_chest(t),0.0
480,1044,bin_0_gY_chest(t),0.0
481,1045,bin_10_gY_chest(t),0.0
482,1046,bin_30_gY_chest(t),0.0
483,1048,bin_90_gY_chest(t),0.0
484,1049,bin_0_gZ_chest(t),0.0
485,1050,bin_10_gZ_chest(t),0.0
486,1051,bin_30_gZ_chest(t),0.0
487,1039,bin_0_gX_chest(t),0.0
488,1019,bin_0_gZ_hand(t),0.0
489,1018,bin_90_gY_hand(t),0.0
490,1016,bin_30_gY_hand(t),0.0
491,984,principal_frequency_aZ_hand,0.0
492,985,principal_frequency_gX_hand,0.0
493,986,principal_frequency_gY_hand,0.0
494,987,principal_frequency_gZ_hand,0.0
495,988,principal_frequency_aX_chest,0.0
496,989,principal_frequency_aY_chest,0.0
497,990,principal_frequency_aZ_chest,0.0
498,991,principal_frequency_gX_chest,0.0
499,992,principal_frequency_gY_chest,0.0
500,993,principal_frequency_gZ_chest,0.0
501,994,bin_0_aX_hand(t),0.0
502,995,bin_10_aX_hand(t),0.0
503,997,bin_70_aX_hand(t),0.0
504,998,bin_90_aX_hand(t),0.0
505,999,bin_0_aY_hand(t),0.0
506,1002,bin_70_aY_hand(t),0.0
507,1003,bin_90_aY_hand(t),0.0
508,1004,bin_0_aZ_hand(t),0.0
509,1006,bin_30_aZ_hand(t),0.0
510,1009,bin_0_gX_hand(t),0.0
511,1010,bin_10_gX_hand(t),0.0
512,1012,bin_70_gX_hand(t),0.0
513,1013,bin_90_gX_hand(t),0.0
514,982,principal_frequency_aX_hand,0.0
515,784,chest_roll_crestfactor,0.0
516,911,rms_aX_chest(s),0.0
517,909,rms_gY_hand(s),0.0
518,818,q05_gX_chest(s),0.0
519,819,q05_gY_chest(s),0.0
520,820,q05_gZ_chest(s),0.0
521,821,q20_aX_hand(s),0.0
522,822,q20_aY_hand(s),0.0
523,823,q20_aZ_hand(s),0.0
524,824,q20_gX_hand(s),0.0
525,825,q20_gY_hand(s),0.0
526,826,q20_gZ_hand(s),0.0
527,827,q20_aX_chest(s),0.0
528,817,q05_aZ_chest(s),0.0
529,828,q20_aY_chest(s),0.0
530,830,q20_gX_chest(s),0.0
531,831,q20_gY_chest(s),0.0
532,832,q20_gZ_chest(s),0.0
533,833,q80_aX_hand(s),0.0
534,834,q80_aY_hand(s),0.0
535,835,q80_aZ_hand(s),0.0
536,836,q80_gX_hand(s),0.0
537,837,q80_gY_hand(s),0.0
538,838,q80_gZ_hand(s),0.0
539,839,q80_aX_chest(s),0.0
540,829,q20_aZ_chest(s),0.0
541,816,q05_aY_chest(s),0.0
542,815,q05_aX_chest(s),0.0
543,814,q05_gZ_hand(s),0.0
544,786,mean_aY_hand(s),0.0
545,788,mean_gX_hand(s),0.0
546,789,mean_gY_hand(s),0.0
547,790,mean_gZ_hand(s),0.0
548,792,mean_aY_chest(s),0.0
549,793,mean_aZ_chest(s),0.0
550,795,mean_gY_chest(s),0.0
551,796,mean_gZ_chest(s),0.0
552,797,median_aX_hand(s),0.0
553,798,median_aY_hand(s),0.0
554,799,median_aZ_hand(s),0.0
555,800,median_gX_hand(s),0.0
556,801,median_gY_hand(s),0.0
557,802,median_gZ_hand(s),0.0
558,804,median_aY_chest(s),0.0
559,805,median_aZ_chest(s),0.0
560,806,median_gX_chest(s),0.0
561,807,median_gY_chest(s),0.0
562,808,median_gZ_chest(s),0.0
563,809,q05_aX_hand(s),0.0
564,811,q05_aZ_hand(s),0.0
565,812,q05_gX_hand(s),0.0
566,813,q05_gY_hand(s),0.0
567,840,q80_aY_chest(s),0.0
568,910,rms_gZ_hand(s),0.0
569,841,q80_aZ_chest(s),0.0
570,843,q80_gY_chest(s),0.0
571,881,skew_aX_hand(s),0.0
572,882,skew_aY_hand(s),0.0
573,883,skew_aZ_hand(s),0.0
574,884,skew_gX_hand(s),0.0
575,886,skew_gZ_hand(s),0.0
576,887,skew_aX_chest(s),0.0
577,888,skew_aY_chest(s),0.0
578,889,skew_aZ_chest(s),0.0
579,890,skew_gX_chest(s),0.0
580,891,skew_gY_chest(s),0.0
581,880,std_gZ_chest(s),0.0
582,892,skew_gZ_chest(s),0.0
583,896,mad_gX_hand(s),0.0
584,897,mad_gY_hand(s),0.0
585,898,mad_gZ_hand(s),0.0
586,899,mad_aX_chest(s),0.0
587,903,mad_gY_chest(s),0.0
588,904,mad_gZ_chest(s),0.0
589,905,rms_aX_hand(s),0.0
590,906,rms_aY_hand(s),0.0
591,907,rms_aZ_hand(s),0.0
592,908,rms_gX_hand(s),0.0
593,894,mad_aY_hand(s),0.0
594,879,std_gY_chest(s),0.0
595,878,std_gX_chest(s),0.0
596,876,std_aY_chest(s),0.0
597,845,q95_aX_hand(s),0.0
598,846,q95_aY_hand(s),0.0
599,847,q95_aZ_hand(s),0.0
600,848,q95_gX_hand(s),0.0
601,849,q95_gY_hand(s),0.0
602,851,q95_aX_chest(s),0.0
603,852,q95_aY_chest(s),0.0
604,853,q95_aZ_chest(s),0.0
605,623,derivative_4_q05_aX_chest,0.0
606,855,q95_gY_chest(s),0.0
607,856,q95_gZ_chest(s),0.0
608,857,kurtosis_aX_hand(s),0.0
609,858,kurtosis_aY_hand(s),0.0
610,859,kurtosis_aZ_hand(s),0.0
611,862,kurtosis_gZ_hand(s),0.0
612,863,kurtosis_aX_chest(s),0.0
613,864,kurtosis_aY_chest(s),0.0
614,868,kurtosis_gZ_chest(s),0.0
615,869,std_aX_hand(s),0.0
616,871,std_aZ_hand(s),0.0
617,872,std_gX_hand(s),0.0
618,873,std_gY_hand(s),0.0
619,874,std_gZ_hand(s),0.0
620,842,q80_gX_chest(s),0.0
621,622,derivative_4_q05_gZ_hand,0.0
622,526,derivative_3_kurtosis_gZ_hand,0.0
623,620,derivative_4_q05_gX_hand,0.0
624,235,derivative_1_kurtosis_aZ_hand,0.0
625,236,derivative_1_kurtosis_gX_hand,0.0
626,237,derivative_1_kurtosis_gY_hand,0.0
627,238,derivative_1_kurtosis_gZ_hand,0.0
628,239,derivative_1_kurtosis_aX_chest,0.0
629,240,derivative_1_kurtosis_aY_chest,0.0
630,241,derivative_1_kurtosis_aZ_chest,0.0
